Item,Inventory,MRP,Sales,Weekly Sale,Success Rate (%),Item_Type
FDP40,271,112.6544,106,671.1264,39.11439114,Frozen Foods
FDU40,352,193.8478,316,678.1173,89.77272727,Frozen Foods
DRK47,212,230.2694,92,1141.847,43.39622642,Hard Drinks
FDR32,68,228.4694,64,1370.2164,94.11764706,Fruits and Vegetables
FDS43,419,186.224,342,1258.362,81.62291169,Fruits and Vegetables
FDH50,313,185.9266,136,645.4931,43.45047923,Canned
FDZ09,331,164.8868,202,614.2005,61.02719033,Snack Foods
FDS19,162,77.8012,102,56.9259,62.96296296,Fruits and Vegetables
NCU30,376,163.821,97,530.14325,25.79787234,Household
FDI27,79,43.5744,34,101.8674,43.03797468,Dairy
FDQ09,184,113.6834,101,57.5917,54.89130435,Snack Foods
FDB35,116,89.8804,56,321.5814,48.27586207,Starchy Foods
DRD12,114,93.1146,89,547.2876,78.07017544,Soft Drinks
FDW07,341,89.6514,244,464.89485,71.5542522,Fruits and Vegetables
DRE13,74,85.5198,65,436.099,87.83783784,Soft Drinks
FDR11,86,158.7578,47,561.6023,54.65116279,Breads
DRG36,50,171.0106,20,1026.6636,40,Soft Drinks
DRD37,448,47.506,204,46.606,45.53571429,Soft Drinks
FDX03,86,44.7744,24,45.2744,27.90697674,Meat
FDU46,190,84.854,10,194.7465,5.263157895,Snack Foods
FDV03,281,156.2314,144,736.87415,51.2455516,Meat
FDZ37,185,86.4198,10,479.7089,5.405405405,Canned
FDI24,438,177.037,58,926.29425,13.24200913,Baking Goods
FDX33,237,159.5578,105,320.9156,44.30379747,Snack Foods
FDG47,177,261.3252,166,852.5569,93.78531073,Starchy Foods
FDZ57,250,126.7994,35,321.2485,14,Snack Foods
FDT04,176,40.5822,96,196.411,54.54545455,Frozen Foods
FDO49,306,49.3008,244,379.506,79.73856209,Breakfast
NCB43,213,187.7898,102,561.2694,47.88732394,Household
NCL53,84,175.2028,80,1106.8925,95.23809524,Health and Hygiene
FDM01,243,100.7332,149,307.5996,61.31687243,Breakfast
FDO12,240,195.5452,104,293.6178,43.33333333,Baking Goods
FDO13,153,162.8526,127,123.33945,83.00653595,Breakfast
FDI04,72,196.2426,29,642.66345,40.27777778,Frozen Foods
NCK05,314,60.6536,60,245.0144,19.10828025,Health and Hygiene
FDP28,339,259.7936,90,652.484,26.54867257,Frozen Foods
FDJ44,479,176.3396,45,348.8792,9.394572025,Fruits and Vegetables
FDS25,433,109.5228,76,856.5517,17.55196305,Canned
FDC02,309,258.3278,138,1757.21265,44.66019417,Canned
FDT23,463,76.3986,379,350.5437,81.8574514,Breads
NCD31,407,165.1526,164,41.11315,40.29484029,Household
FDV19,124,159.5578,120,521.48785,96.77419355,Fruits and Vegetables
NCQ30,404,120.5414,177,91.38105,43.81188119,Household
NCD18,121,231.3668,106,1151.834,87.60330579,Household
FDL10,308,97.3042,151,272.81155,49.02597403,Snack Foods
FDX20,447,225.172,365,848.895,81.65548098,Fruits and Vegetables
FDM32,237,89.583,206,449.415,86.91983122,Fruits and Vegetables
FDR09,222,257.2962,118,129.4981,53.15315315,Snack Foods
FDL34,339,140.2496,88,1023.3346,25.95870206,Snack Foods
NCK42,94,214.5192,15,701.0874,15.95744681,Household
FDU23,110,164.6184,42,949.4308,38.18181818,Breads
DRI01,132,172.0422,64,1422.64815,48.48484848,Soft Drinks
FDG16,172,217.1192,28,808.947,16.27906977,Frozen Foods
FDY56,407,225.6062,136,394.98585,33.41523342,Fruits and Vegetables
FDO24,65,158.1604,22,475.3812,33.84615385,Baking Goods
NCV29,115,177.8686,38,1155.4959,33.04347826,Health and Hygiene
FDQ48,473,98.6726,454,195.7452,95.98308668,Baking Goods
FDU15,194,36.6532,33,188.7543,17.01030928,Meat
FDS47,424,86.2856,160,351.5424,37.73584906,Breads
FDO50,211,93.1804,19,298.6113,9.004739336,Canned
FDW48,283,81.2618,191,100.70225,67.49116608,Baking Goods
FDV20,429,125.2678,114,31.79195,26.57342657,Fruits and Vegetables
FDW47,193,121.5414,178,609.207,92.22797927,Breads
FDA07,407,122.9072,245,1133.1916,60.1965602,Fruits and Vegetables
FDZ16,237,193.5478,182,1162.4868,76.79324895,Frozen Foods
FDN09,371,241.6828,167,1218.414,45.01347709,Snack Foods
FDB50,499,77.2986,181,311.5944,36.27254509,Canned
NCL06,62,262.9594,55,1308.297,88.70967742,Household
DRG03,233,153.9998,211,1307.2983,90.55793991,Dairy
DRM59,160,152.2998,64,768.999,40,Hard Drinks
FDU25,464,57.3246,412,333.06645,88.79310345,Canned
NCU42,339,169.6474,166,631.67775,48.96755162,Household
FDH21,344,158.4604,267,39.6151,77.61627907,Seafood
DRO47,441,111.786,173,424.4475,39.22902494,Hard Drinks
FDC44,264,115.7518,156,1337.75865,59.09090909,Fruits and Vegetables
NCL29,169,158.9604,144,435.7661,85.20710059,Health and Hygiene
FDL48,431,48.8034,163,85.05595,37.81902552,Baking Goods
FDJ21,104,146.6102,88,692.59845,84.61538462,Snack Foods
FDT40,76,128.4678,47,127.1678,61.84210526,Frozen Foods
NCD43,167,103.7964,140,52.5982,83.83233533,Household
FDM28,270,180.266,264,404.4735,97.77777778,Frozen Foods
FDR35,280,198.8742,217,1443.28795,77.5,Breads
NCP17,102,65.6168,75,95.8752,73.52941176,Health and Hygiene
FDT23,344,79.8986,104,272.6451,30.23255814,Breads
FDX15,370,162.1578,357,320.9156,96.48648649,Meat
NCU42,450,166.5474,336,1094.9081,74.66666667,Household
FDV23,282,125.7046,180,809.2799,63.82978723,Breads
FDY34,207,163.9842,199,82.8921,96.1352657,Snack Foods
FDE16,486,208.3954,208,260.49425,42.79835391,Frozen Foods
FDV60,318,195.311,230,834.74675,72.32704403,Baking Goods
FDQ44,70,120.0756,33,575.5841,47.14285714,Fruits and Vegetables
FDZ09,452,165.2868,253,777.9873,55.97345133,Snack Foods
FDW36,102,106.8622,48,502.84545,47.05882353,Baking Goods
NCZ30,324,121.9098,137,843.5686,42.28395062,Household
FDL09,362,167.2816,102,503.3448,28.17679558,Snack Foods
FDE05,330,147.7102,309,473.88315,93.63636364,Frozen Foods
DRO35,263,114.2492,142,463.3968,53.99239544,Hard Drinks
FDN60,80,159.7604,64,673.4567,80,Baking Goods
NCZ29,386,125.2362,167,346.04955,43.2642487,Health and Hygiene
FDX08,232,179.9318,38,676.61925,16.37931034,Fruits and Vegetables
FDZ16,72,194.1478,35,290.6217,48.61111111,Frozen Foods
DRL37,81,44.477,35,216.385,43.20987654,Soft Drinks
FDL21,495,41.048,302,119.844,61.01010101,Snack Foods
FDW10,123,174.837,100,1367.38675,81.30081301,Snack Foods
FDB53,59,148.3392,39,969.4048,66.10169492,Frozen Foods
DRM49,103,46.6086,62,156.1301,60.19417476,Soft Drinks
NCD06,101,44.906,39,163.121,38.61386139,Household
FDN10,197,118.9124,12,711.0744,6.091370558,Snack Foods
FDS13,209,266.5884,131,331.2355,62.67942584,Canned
FDH38,419,115.6808,308,351.5424,73.50835322,Canned
FDY21,63,195.111,16,1325.77425,25.3968254,Snack Foods
FDT60,227,124.6388,134,526.3149,59.030837,Baking Goods
DRZ24,461,120.344,58,958.752,12.5813449,Soft Drinks
FDW56,415,190.9162,386,1298.80935,93.01204819,Fruits and Vegetables
FDG57,102,48.6034,82,48.6034,80.39215686,Fruits and Vegetables
FDY14,457,263.0226,306,1519.85495,66.95842451,Dairy
FDS19,384,76.2012,371,417.4566,96.61458333,Fruits and Vegetables
FDX01,71,114.715,22,203.90125,30.98591549,Canned
FDV32,79,64.251,63,332.06775,79.74683544,Fruits and Vegetables
DRI39,240,54.893,136,169.779,56.66666667,Dairy
NCU05,309,81.7618,206,241.6854,66.66666667,Health and Hygiene
NCA29,254,171.1106,230,898.33065,90.5511811,Household
FDO10,108,58.7588,100,100.2029,92.59259259,Snack Foods
DRL47,313,124.2362,17,471.88575,5.431309904,Hard Drinks
FDA50,61,98.441,41,24.13525,67.21311475,Dairy
FDU23,168,167.1184,73,619.194,43.45238095,Breads
FDR27,464,134.4942,403,463.7297,86.85344828,Meat
DRH36,339,74.9696,278,540.6296,82.00589971,Soft Drinks
FDZ51,387,96.3094,200,166.61645,51.67958656,Meat
FDQ40,297,175.7712,172,87.8856,57.91245791,Frozen Foods
FDB17,403,180.1976,70,45.2744,17.36972705,Frozen Foods
FDQ16,176,108.6912,17,545.956,9.659090909,Frozen Foods
FDG09,124,188.0556,38,516.3279,30.64516129,Fruits and Vegetables
DRI59,410,223.5088,104,1174.4712,25.36585366,Hard Drinks
FDH47,253,96.1068,50,461.7323,19.76284585,Starchy Foods
FDA21,98,186.3924,39,416.4579,39.79591837,Snack Foods
NCO05,128,97.7384,95,147.8076,74.21875,Health and Hygiene
NCL31,490,144.747,158,35.78675,32.24489796,Others
NCH42,290,231.201,213,1550.48175,73.44827586,Household
FDG57,398,47.5034,276,243.017,69.34673367,Fruits and Vegetables
NCQ50,203,211.9218,11,854.8872,5.418719212,Household
FDK24,323,45.2744,187,169.779,57.89473684,Baking Goods
DRG39,145,54.2982,140,276.14055,96.55172414,Dairy
FDX46,263,60.4562,89,444.4215,33.84030418,Snack Foods
FDY01,343,116.7834,205,575.917,59.76676385,Canned
FDJ40,258,110.0912,96,491.3604,37.20930233,Frozen Foods
FDS01,392,178.2686,258,488.86365,65.81632653,Canned
FDJ09,137,43.6744,123,101.8674,89.7810219,Snack Foods
FDT49,355,105.628,221,346.216,62.25352113,Canned
FDW50,313,168.4158,162,376.01055,51.7571885,Dairy
FDV39,474,197.7426,167,642.66345,35.23206751,Meat
FDY36,439,73.838,371,311.2615,84.51025057,Baking Goods
NCE18,374,248.175,148,873.8625,39.57219251,Household
FDB05,477,247.2776,230,185.7582,48.21802935,Frozen Foods
FDK14,426,82.4934,282,245.6802,66.1971831,Canned
FDP10,369,107.0622,163,344.05215,44.17344173,Snack Foods
FDC45,206,172.5106,32,513.3318,15.53398058,Fruits and Vegetables
FDS48,205,152.3708,193,789.9717,94.14634146,Baking Goods
FDX04,188,49.4376,57,47.9376,30.31914894,Frozen Foods
FDQ20,170,40.8138,29,385.8311,17.05882353,Fruits and Vegetables
FDU13,114,146.9418,11,257.49815,9.649122807,Canned
NCR53,156,224.4404,97,450.0808,62.17948718,Health and Hygiene
FDN49,196,40.048,40,99.87,20.40816327,Breakfast
FDR31,186,144.6102,164,729.051,88.17204301,Fruits and Vegetables
DRI03,460,175.3028,139,929.7897,30.2173913,Dairy
FDL58,211,262.2568,87,1318.284,41.23222749,Snack Foods
NCJ05,477,151.9682,269,838.5751,56.39412998,Health and Hygiene
FDS10,149,180.3318,137,857.05105,91.94630872,Snack Foods
FDK34,387,240.1564,209,1787.673,54.00516796,Snack Foods
FDW48,448,81.8618,399,40.2809,89.0625,Baking Goods
FDE08,356,147.7734,40,1150.66885,11.23595506,Fruits and Vegetables
NCH06,190,245.646,147,923.7975,77.36842105,Household
FDV08,132,39.9454,117,94.37715,88.63636364,Fruits and Vegetables
FDQ15,226,81.6276,30,446.7518,13.27433628,Meat
FDL56,247,88.9198,243,784.9782,98.3805668,Fruits and Vegetables
DRC12,161,189.7188,32,571.2564,19.8757764,Soft Drinks
FDX49,105,231.33,12,1165.15,11.42857143,Canned
FDJ09,228,47.2744,169,169.779,74.12280702,Snack Foods
FDN23,470,145.8444,157,943.4386,33.40425532,Breads
DRD01,450,56.7614,38,262.49165,8.444444444,Soft Drinks
FDS43,235,187.324,114,466.06,48.5106383,Fruits and Vegetables
FDY48,267,104.4332,171,76.8999,64.04494382,Baking Goods
FDU12,462,262.1568,366,131.8284,79.22077922,Baking Goods
FDX33,466,158.5578,349,601.71675,74.89270386,Snack Foods
FDH45,365,43.2796,70,30.9597,19.17808219,Fruits and Vegetables
FDJ10,266,140.3838,134,456.57235,50.37593985,Snack Foods
FDX32,169,142.5786,80,830.75195,47.33727811,Fruits and Vegetables
DRG51,488,165.3526,335,863.37615,68.64754098,Dairy
NCB31,443,263.791,404,525.982,91.19638826,Household
FDW47,224,121.8414,117,60.9207,52.23214286,Breads
FDT20,72,39.1164,27,308.9312,37.5,Fruits and Vegetables
FDI34,262,232.3668,252,921.4672,96.18320611,Snack Foods
FDH56,454,114.2492,258,115.8492,56.82819383,Fruits and Vegetables
DRJ47,284,173.408,230,259.662,80.98591549,Hard Drinks
FDP04,62,62.0168,34,383.5008,54.83870968,Frozen Foods
NCZ06,150,251.8698,30,887.8443,20,Household
FDY37,466,144.247,396,787.3085,84.97854077,Canned
FDO46,73,190.2872,27,1181.795,36.98630137,Snack Foods
FDI10,413,173.5422,353,1250.20595,85.47215496,Snack Foods
NCT42,60,150.3392,56,111.8544,93.33333333,Household
FDE29,322,60.2878,19,287.79205,5.900621118,Frozen Foods
FDQ11,480,258.8988,420,770.9964,87.5,Breads
FDS20,330,183.8292,21,638.5022,6.363636364,Fruits and Vegetables
FDR26,143,177.2028,16,841.2383,11.18881119,Dairy
NCH43,250,216.6192,154,53.9298,61.6,Household
FDO25,70,209.627,10,996.20325,14.28571429,Canned
FDB40,389,144.6102,201,546.78825,51.67095116,Dairy
FDB14,260,92.312,259,93.212,99.61538462,Canned
FDW23,189,40.1164,123,135.1574,65.07936508,Baking Goods
FDZ23,342,186.924,35,792.302,10.23391813,Baking Goods
FDX35,347,229.0036,280,1081.5921,80.69164265,Breads
FDX24,450,94.1462,42,555.2772,9.333333333,Baking Goods
DRG15,150,63.0536,71,306.268,47.33333333,Dairy
FDY60,353,143.3128,238,359.532,67.42209632,Baking Goods
FDK02,408,119.144,312,808.947,76.47058824,Canned
FDK24,77,45.4744,44,260.3278,57.14285714,Baking Goods
NCA05,90,150.4734,74,222.7101,82.22222222,Health and Hygiene
FDN33,404,93.0436,85,590.8975,21.03960396,Snack Foods
FDA09,352,179.066,258,674.1225,73.29545455,Snack Foods
FDK50,195,163.2894,92,1132.5258,47.17948718,Canned
NCE55,305,175.237,34,529.311,11.14754098,Household
FDG12,276,121.8098,66,512.16665,23.91304348,Baking Goods
FDC37,285,106.7938,41,803.9535,14.38596491,Baking Goods
DRG15,410,62.4536,328,306.268,80,Dairy
FDQ58,429,154.434,21,344.5515,4.895104895,Snack Foods
FDQ51,62,46.1718,22,23.6359,35.48387097,Meat
FDR46,259,146.576,101,109.857,38.996139,Snack Foods
FDC50,278,94.4094,10,261.82585,3.597122302,Canned
FDJ09,446,43.4744,444,135.8232,99.55156951,Snack Foods
NCC18,149,172.3422,79,646.65825,53.02013423,Household
FDL04,80,105.4622,17,238.18995,21.25,Frozen Foods
FDH48,435,84.654,205,302.939,47.12643678,Baking Goods
FDD38,65,99.8674,14,585.73755,21.53846154,Canned
FDT47,186,95.9068,95,801.9561,51.07526882,Breads
FDE41,378,85.9566,304,422.783,80.42328042,Frozen Foods
FDH19,215,173.8738,32,608.2083,14.88372093,Meat
FDW26,359,224.1772,333,722.7259,92.75766017,Dairy
FDW35,489,40.6454,189,41.9454,38.65030675,Breads
FDQ55,149,115.5834,13,345.5502,8.724832215,Fruits and Vegetables
FDV22,158,158.263,135,664.96775,85.44303797,Snack Foods
NCN29,392,48.2034,184,24.3017,46.93877551,Health and Hygiene
FDQ26,222,60.1562,30,399.97935,13.51351351,Dairy
FDV24,286,150.005,114,449.415,39.86013986,Baking Goods
FDG50,211,92.4146,75,364.8584,35.5450237,Canned
NCF42,442,177.0712,272,87.8856,61.53846154,Household
FDT46,265,51.9008,58,177.1028,21.88679245,Snack Foods
DRE49,313,153.8024,25,1935.4806,7.987220447,Soft Drinks
FDV56,312,109.3596,154,296.6139,49.35897436,Fruits and Vegetables
FDD32,341,80.9276,259,121.8414,75.95307918,Fruits and Vegetables
NCN19,323,188.853,84,806.45025,26.00619195,Others
FDQ48,52,96.5726,43,562.76745,82.69230769,Baking Goods
FDW34,77,244.317,42,2065.6445,54.54545455,Snack Foods
NCS38,375,114.3176,291,486.6998,77.6,Household
FDL58,477,264.5568,75,1581.9408,15.72327044,Snack Foods
FDY59,198,91.8462,134,578.41375,67.67676768,Baking Goods
FDZ03,77,184.824,72,838.908,93.50649351,Dairy
FDP60,359,102.3016,96,404.8064,26.74094708,Baking Goods
NCI30,487,246.646,50,615.865,10.26694045,Household
FDO03,114,230.5352,95,171.7764,83.33333333,Meat
FDZ20,405,252.3356,195,953.7585,48.14814815,Fruits and Vegetables
FDQ31,70,89.7856,43,241.6854,61.42857143,Fruits and Vegetables
FDY03,301,113.2202,275,506.3409,91.36212625,Meat
FDW45,284,148.4418,280,1029.9926,98.5915493,Snack Foods
NCO41,276,99.0384,51,49.2692,18.47826087,Health and Hygiene
FDK16,62,94.4094,38,714.0705,61.29032258,Frozen Foods
FDZ16,362,195.5478,194,1065.6129,53.59116022,Frozen Foods
NCD18,98,228.4668,96,633.5087,97.95918367,Household
FDF52,167,181.6292,26,592.8949,15.56886228,Frozen Foods
FDF09,103,37.9848,69,195.7452,66.99029126,Fruits and Vegetables
FDW43,187,226.6036,18,1707.777,9.625668449,Fruits and Vegetables
FDU19,102,170.5422,45,689.7688,44.11764706,Fruits and Vegetables
FDA50,93,95.141,82,555.11075,88.17204301,Dairy
FDS48,352,150.4708,301,526.6478,85.51136364,Baking Goods
NCH07,102,159.5604,57,475.3812,55.88235294,Household
NCK54,123,117.615,60,378.67375,48.7804878,Household
FDD53,95,41.8454,79,10.48635,83.15789474,Frozen Foods
FDV58,62,197.5452,19,1076.5986,30.64516129,Snack Foods
FDI08,214,247.2092,89,871.5322,41.58878505,Fruits and Vegetables
FDD08,151,36.6506,77,113.8518,50.99337748,Fruits and Vegetables
FDX34,329,120.1098,255,723.0588,77.50759878,Snack Foods
FDX55,307,216.4166,86,707.57895,28.01302932,Fruits and Vegetables
NCS05,386,130.7942,217,695.59455,56.21761658,Health and Hygiene
FDL04,405,105.4622,381,476.3799,94.07407407,Frozen Foods
FDJ53,447,120.2098,263,150.63725,58.83668904,Frozen Foods
FDB47,187,210.6612,15,627.1836,8.021390374,Snack Foods
NCS29,212,264.1884,163,66.2471,76.88679245,Health and Hygiene
FDB33,458,160.4262,340,795.631,74.23580786,Fruits and Vegetables
FDL52,436,39.8506,353,9.48765,80.96330275,Frozen Foods
FDB03,160,242.1538,12,1081.5921,7.5,Dairy
FDW20,151,123.373,61,523.48525,40.39735099,Fruits and Vegetables
FDT10,66,60.6562,19,148.1405,28.78787879,Snack Foods
FDK04,317,55.5588,134,286.294,42.27129338,Frozen Foods
NCL07,231,40.248,197,79.896,85.28138528,Others
FDZ31,421,191.1504,263,431.4384,62.47030879,Fruits and Vegetables
FDE45,73,177.3002,72,761.17585,98.63013699,Fruits and Vegetables
NCK54,78,118.515,74,349.545,94.87179487,Household
DRE15,220,74.8012,61,75.9012,27.72727273,Dairy
NCQ38,458,106.128,244,479.376,53.27510917,Others
FDB08,277,160.1578,259,762.17455,93.50180505,Fruits and Vegetables
DRF49,427,111.8518,341,569.259,79.85948478,Soft Drinks
DRC27,237,246.9802,151,1474.0812,63.71308017,Dairy
FDB37,395,240.3538,354,1021.50365,89.62025316,Baking Goods
FDS35,279,65.7826,81,242.18475,29.03225806,Breads
FDE47,370,125.6046,244,404.63995,65.94594595,Starchy Foods
NCT53,389,164.5526,333,575.5841,85.60411311,Health and Hygiene
FDL14,168,154.8972,165,428.4423,98.21428571,Canned
FDP21,205,190.8872,147,236.359,71.70731707,Snack Foods
NCV54,321,120.1124,124,474.0496,38.62928349,Household
NCO41,224,96.7384,66,689.7688,29.46428571,Health and Hygiene
FDQ59,153,84.6908,75,251.6724,49.01960784,Breads
FDQ01,141,253.1014,99,701.25385,70.21276596,Canned
FDQ48,235,95.9726,59,538.2993,25.10638298,Baking Goods
FDP09,332,213.5902,23,1115.04855,6.927710843,Snack Foods
FDK55,230,89.4172,25,401.4774,10.86956522,Meat
NCJ43,219,174.1396,191,1003.0277,87.21461187,Household
FDI07,236,199.0426,180,840.40605,76.27118644,Meat
NCW41,224,156.9604,51,1069.6077,22.76785714,Health and Hygiene
FDG33,271,169.7764,119,815.9379,43.91143911,Seafood
NCO05,282,97.2384,28,665.1342,9.929078014,Health and Hygiene
FDH53,211,82.8592,75,227.0378,35.5450237,Frozen Foods
FDR49,470,49.5376,176,299.61,37.44680851,Canned
FDF33,183,109.4596,82,458.4033,44.80874317,Seafood
FDQ51,440,48.1718,412,189.0872,93.63636364,Meat
FDZ38,273,171.6422,121,948.4321,44.32234432,Dairy
FDV52,202,118.9466,27,88.38495,13.36633663,Frozen Foods
FDM50,82,61.922,32,389.493,39.02439024,Canned
FDV60,104,195.811,94,638.33575,90.38461538,Baking Goods
FDG60,491,232.7616,148,703.0848,30.14256619,Baking Goods
FDN13,56,101.1358,48,276.47345,85.71428571,Breakfast
DRN59,293,46.206,114,326.242,38.90784983,Hard Drinks
FDU02,362,229.9352,333,629.8468,91.98895028,Dairy
FDZ58,175,120.9072,34,704.4164,19.42857143,Snack Foods
NCQ38,61,105.528,41,506.008,67.21311475,Others
FDF39,65,263.791,39,1051.964,60,Dairy
FDT03,257,183.1608,182,689.103,70.81712062,Meat
FDN09,92,242.7828,70,791.9691,76.08695652,Snack Foods
FDJ02,422,145.9418,109,441.4254,25.82938389,Canned
FDN44,184,161.592,60,1078.596,32.60869565,Fruits and Vegetables
FDQ34,277,107.4622,213,132.32775,76.89530686,Snack Foods
FDX31,160,233.2958,11,1051.6311,6.875,Fruits and Vegetables
NCH55,356,124.802,14,63.251,3.93258427,Household
DRM47,209,191.6846,199,764.3384,95.215311,Hard Drinks
DRL01,380,231.8958,206,2103.2622,54.21052632,Soft Drinks
FDO12,313,196.5452,189,782.9808,60.38338658,Baking Goods
NCK30,274,253.2698,142,570.75705,51.82481752,Household
FDP16,266,243.6802,196,1474.0812,73.68421053,Frozen Foods
NCG06,94,256.4646,77,128.8323,81.91489362,Household
FDX36,263,226.1404,262,843.9015,99.61977186,Baking Goods
FDT09,108,130.0284,18,889.8417,16.66666667,Snack Foods
FDF08,181,88.9856,102,417.4566,56.35359116,Fruits and Vegetables
FDA43,153,194.8794,147,146.30955,96.07843137,Fruits and Vegetables
NCN06,244,165.1868,217,696.0939,88.93442623,Household
DRF15,462,151.934,134,76.567,29.004329,Dairy
NCX05,206,116.3492,70,637.1706,33.98058252,Health and Hygiene
FDM21,147,259.4646,60,515.3292,40.81632653,Snack Foods
NCG54,275,172.3106,143,1368.8848,52,Household
FDD26,461,185.6924,327,832.9158,70.93275488,Canned
FDU23,254,163.1184,122,866.8716,48.03149606,Breads
FDO37,128,232.0326,14,750.85595,10.9375,Breakfast
FDP19,173,130.6652,131,64.5826,75.72254335,Fruits and Vegetables
FDT13,477,187.3214,463,1083.42305,97.06498952,Canned
FDY07,267,45.2402,200,287.12625,74.90636704,Fruits and Vegetables
